AP_Ratio,District,Season,Avg_Humidity,Crop_Name,Transplant,Growth,NDVI,EVI,LAI,FPAR,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Dominant_Soil_Texture,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,LST_C
1.973346795,Kishoreganj,Rabi,87.5,Karala,February,March To July,0.39791,0.677724,1.281129,0.0338439,8.938824,843.343351,5.5,18.09,1.5,31.25,35.35,12.06,Loamy,85.99,19.295653,28.77,8.47,0,1.156582,4.27,4.46,16.147136000000046
1.962506106,Sunamganj,Kharif 2,72.5,Palong Shak,August,Sep To Jan,0.049783,0.129577,0.135483,0.0,25.080849,835.880335,5.54,20.08,2.42,28.72,30.18,8.3,Loamy,1914.09,26.913069,31.59,16.92,0,1.422194,5.83,71.12,24.17899400000005
0.412165502,Natore,Kharif 2,35.0,Mashkalai,August,Sep To Oct,0.379669,0.683853,1.106135,0.0294531,23.888646,781.251303,6.26,16.5,1.26,45.36,33.91,13.09,Clayey,738.86,27.260408,37.31,18.57,6,2.069578,8.48,27.1,27.76810800000004
0.513576126,Rajbari,Kharif 2,37.5,Gram,August,Sep To Oct,0.376412,0.65553,1.201147,0.0288265,24.949462,833.855105,5.75,20.47,1.67,32.21,49.05,12.22,Loamy,1068.24,28.657733,34.97,19.28,1,2.162414,8.05,37.27,28.826188
21.6,Lakshmipur,Kharif 1,80.0,Ripe Papaya,April,No Need To Do,0.26628,0.510295,0.845842,0.0211998,25.335056,933.014460022504,5.59,33.99,4.02,34.46,34.77,8.45,Loamy,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,31.7,24.804951000000017
3.845312991,Coxsbazar,Kharif 1,72.5,Date Palm,April,No Need To Do,0.386999,0.653295,1.271942,0.0247716,31.182938,738.18264,5.51,22.61,1.93,30.65,35.08,11.7,Loamy,1904.83,30.09117,32.09,18.64,4,3.266295,6.49,63.3,28.336082000000037
3.695087391,Kurigram,Kharif 1,75.0,Chalkumra,March,April To July,0.198567,0.405362,0.853258,0.0055657,28.609219,871.038244,5.94,18.56,2.2,32.73,31.68,8.42,Loamy,1664.5,29.3322,39.01,13.07,20,1.934673,6.82,56.74,28.064880000000016
10.61390065,Meherpur,Kharif 2,67.5,Puishak,August,Sep To Jan,0.434018,0.717371,1.611704,0.0371927,25.712746,810.87223,6.4,14.37,1.24,38.67,44.72,11.53,Loamy,719.8,26.734139,38.02,19.14,11,2.384346,8.29,26.92,25.629291000000023
2.308881935,Faridpur,Kharif 2,75.0,Cabbage,September,Oct To Jan,0.400869,0.68978,1.355324,0.0428871,28.509361,917.584775,5.63,23.19,1.95,30.36,47.55,11.87,Loamy,1115.19,28.088242,32.61,19.49,0,2.130558,7.89,39.7,27.19226900000001
4.510638298,Jashore,Kharif 2,80.0,Jamrul,June,July To August,0.563146,0.882813,2.274381,0.0546827,27.685019,689.433310655547,6.07,21.41,2.02,31.11,52.43,10.59,Loamy,1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,38.97,26.697735000000023
2.525543831,Coxsbazar,Kharif 2,61.0,Oal Kachu,September,Oct To Dec,0.429496,0.730933,1.22636,0.0334481,30.36372,639.3646638507321,5.51,22.04,1.96,32.1,33.3,11.24,Loamy,2423.67,28.44813008130081,31.15,24.88,0,3.3356910569105693,12.16,85.19,27.02568500000001
5.430331769,Dhaka,Kharif 2,67.5,Palong Shak,August,Sep To Jan,0.278699,0.512251,0.98022,0.0175903,24.303478,911.686272,5.56,16.68,1.44,35.38,30.45,11.54,Loamy,1193.81,27.771074,35.8,19.37,2,1.977968,7.77,42.99,24.65655300000003
1.090223519,Faridpur,Rabi,87.5,Groundnut,October,Nov To March,0.474979,0.757146,1.84931,0.0432293,13.192267,823.780768,5.76,23.69,1.88,29.92,48.51,12.58,Loamy,105.15,18.053029,32.4,8.29,0,1.516469,5.2,5.82,16.195010000000025
2.472972973,Kishoreganj,Kharif 2,72.5,Patal,August,Sep To Jan,0.135645,0.269014,0.427991,0.0,25.150573,876.2439398427628,5.45,18.19,1.5,31.26,34.14,12.12,Loamy,1317.39,27.771138211382112,34.22,17.91,0,1.7357723577235773,6.32,47.44,26.492752
5.438437158,Khulna,Kharif 1,72.5,Jute,March,April To Aug,0.295809,0.55161,0.979379,0.0170332,25.752861,754.537458,5.95,41.02,3.63,32.91,51.96,11.3,Loamy,449.14,28.575375,42.37,14.81,69,2.498013,6.64,15.72,27.009889000000044
3.242986636,Cumilla,Kharif 2,70.0,Black Berry,June,July To August,0.499037,0.811168,1.956906,0.042237,28.214461,727.957985,5.57,17.74,1.48,36.93,37.36,12.01,Loamy,1144.84,28.365225,33.56,19.04,1,1.614947,6.26,40.36,27.91718600000001
10.23809524,Madaripur,Rabi,60.0,Palmyra Palm,September,Oct To Nov,0.463899,0.761142,1.097362,0.0393959,11.938498,723.598179423401,5.58,28.76,3.49,30.84,43.87,8.24,Loamy,149.59,19.406916666666667,30.54,7.96,0,1.3698333333333332,4.8,7.71,16.36614800000001
4.335526316,Nilphamari,Kharif 1,77.5,Mukhi Kachu,April,May To Sep,0.209785,0.40413,0.374742,0.0145387,29.273191,859.0639445887103,6.05,14.7,1.55,29.72,39.79,9.48,Loamy,1334.64,27.74262295081968,38.63,13.13,28,1.8755737704918032,7.13,48.11,25.841113000000007
3.381011773,Sherpur,Rabi,62.5,Boroi,February,No Need To Do,0.446126,0.7414,1.480386,0.0374283,12.283075,803.582386,5.99,16.62,1.4,33.02,39.37,11.88,Loamy,87.45,18.238949,30.16,7.96,0,1.243319,4.55,4.79,16.643985000000043
1.607493012,Meherpur,Rabi,72.5,Boro,November,Dec To March,0.625143,0.937417,2.76814,0.0570151,10.962253,831.1397555576286,6.61,14.16,1.25,37.82,44.58,11.32,Loamy,80.82000000000001,19.0145,30.41,7.46,0,1.4605833333333331,4.88,4.25,19.402593000000024
0.375775739,Manikganj,Kharif 2,82.5,Motor,October,Nov To March,0.339051,0.633045,0.78253,0.0245376,26.150037,929.054868,5.86,19.86,1.63,36.16,39.28,12.15,Loamy,1097.31,24.224728,33.08,18.7,0,2.181955,7.82,45.3,22.195897
0.9285714286,Lakshmipur,Kharif 1,70.0,Safeda,April,No Need To Do,0.313933,0.591974,0.981529,0.0213637,27.563991,933.014460022504,5.59,33.99,4.02,34.46,34.77,8.45,Loamy,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,31.7,28.333796000000007
0.4409072821,Kishoreganj,Kharif 2,75.0,Rape & Mustard,October,Nov To Feb,0.166596,0.357009,0.492424,0.0039846,21.37963,876.2439398427628,5.45,18.19,1.5,31.26,34.14,12.12,Loamy,1317.39,27.771138211382112,34.22,17.91,0,1.7357723577235773,6.32,47.44,24.62881200000004
2.525543831,Moulvibazar,Rabi,62.5,Cheena,November,Dec To Feb,0.456944,0.754178,1.620983,0.0367586,10.860174,687.8283992225485,5.53,18.11,2.71,27.69,32.55,6.68,Loamy,83.51,19.111666666666668,30.34,8.06,0,0.9328333333333332,3.7,4.37,16.734170000000006
4.379003181,Narayanganj,Kharif 2,82.5,Gourd,July,Aug To Jan,0.314973,0.575403,0.712081,0.0208536,26.443793,867.58631,5.56,25.9,1.78,35.93,35.26,14.57,Loamy,1192.04,27.489466,32.78,18.85,0,2.112617,7.78,43.36,28.242614000000003
0.4500458295,Natore,Rabi,85.0,Groundnut,October,Nov To March,0.416347,0.702561,1.413269,0.0383868,14.300596,736.255635410001,6.41,16.25,1.26,44.98,34.37,12.89,Clayey,75.78,18.654,30.4,7.51,0,1.4068333333333334,5.11,4.06,16.599140000000034
3.286518174,Nilphamari,Kharif 2,75.0,Patal,August,Sep To Jan,0.4584,0.75297,1.6895,0.0440676,26.618205,757.536377,6.12,14.67,1.51,29.27,39.28,9.71,Loamy,1142.66,26.031395,33.68,17.6,0,1.70165,6.01,43.89,25.46351500000003
1.972518354,Habiganj,Kharif 1,70.0,Mango,April,No Need To Do,0.341525,0.606424,1.14965,0.0258977,30.616466,799.629372,5.64,21.89,2.13,29.95,33.6,10.25,Loamy,2164.42,28.355797,38.64,14.65,31,2.230072,5.6,76.33,26.010473000000047
1.727564103,Bandarban,Rabi,60.0,Boroi,July,No Need To Do,0.72412,1.0,4.137861,0.0677387,15.412565,451.41043691874046,5.45,18.91,1.99,29.82,31.59,9.5,Loamy,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,4.3,15.223478
1.163910491,Kishoreganj,Kharif 1,72.5,Aus,March,April To July,0.166505,0.324874,0.471026,0.0051584,26.003252,924.192299,5.52,18.4,1.51,30.98,34.09,12.21,Loamy,1516.37,27.713271,39.03,15.45,38,2.148356,6.24,54.71,28.63453100000004
1.339001063,Barishal,Rabi,80.0,Laushak,September,Oct To Nov,0.327942,0.603266,0.807869,0.0238473,10.116124,723.2491780867267,5.59,40.9,2.69,28.4,46.05,15.2,Loamy,208.71,20.131916666666665,29.78,10.33,0,1.8484166666666664,5.17,10.37,19.43417900000003
3.5,Moulvibazar,Rabi,60.0,Maize 2,December,Jan To March,0.498342,0.810948,1.88376,0.0430195,9.355379,687.8283992225485,5.53,18.11,2.71,27.69,32.55,6.68,Loamy,83.51,19.111666666666668,30.34,8.06,0,0.9328333333333332,3.7,4.37,21.40102900000005
0.460300856,Bogura,Rabi,85.0,Groundnut,October,Nov To March,0.337795,0.617248,0.991602,0.0249969,8.487453,915.326157,6.27,15.81,1.32,36.37,43.08,12.0,Loamy,86.98,17.718775,30.15,7.73,0,1.310089,6.52,4.91,17.394341999999995
11.64720812,Pirojpur,Kharif 1,70.0,Amra,June,June To August,0.418263,0.6855,1.586986,0.0333385,26.991374,918.2655124550032,5.72,35.33,4.39,29.39,46.68,8.05,Loamy,656.33,28.878196721311475,41.26,16.01,54,2.48188524590164,5.86,22.73,28.21287800000005
3.055411273,Dinajpur,Kharif 1,62.5,Taramind,February,March To April,0.338716,0.621421,1.188705,0.0260488,24.974384,768.429101,6.34,14.26,1.27,35.06,41.04,11.24,Loamy,881.29,27.404918,39.33,12.84,60,2.193279,6.5,32.16,26.33142700000002
4.82885906,Satkhira,Kharif 2,61.0,Oal Kachu,September,Oct To Dec,0.380738,0.67974,0.959693,0.0360846,26.346024,679.0166939211048,5.93,36.42,4.34,35.01,50.1,8.39,Loamy,1252.47,27.811544715447155,33.81,18.59,0,1.6846341463414636,6.2,45.03,29.70660000000004
9.53515625,Jamalpur,Kharif 1,70.0,Green Coconut,May,June To August,0.299831,0.555997,1.262712,0.0211119,27.340015,1146.2616866680137,6.03,16.17,1.51,29.63,41.81,10.7,Loamy,1278.22,28.15696721311476,38.88,14.97,37,2.281475409836065,6.66,45.39,26.67246
1.589919849,Cumilla,Kharif 1,80.0,Lady’s Finger,April,May To June,0.293053,0.542292,0.762264,0.0133307,26.744624,774.968347,5.59,17.68,1.44,37.01,37.08,12.27,Loamy,1090.89,25.805386,36.72,13.94,35,2.333422,6.4,42.27,24.51833100000005
4.327150038,Noakhali,Kharif 2,85.0,Radish,October,Nov To Feb,0.345628,0.60616,1.048395,0.0244057,25.758409,775.778015,5.31,27.45,2.06,35.84,36.72,13.34,Loamy,1540.24,29.559973,31.88,22.5,0,4.08513,13.0,52.1,28.67880600000001
0.973589281,Jamalpur,Rabi,77.5,Lemon,January,Jan To Jan,0.472842,0.774621,1.904345,0.0412124,8.125222,952.387844,5.95,16.02,1.5,29.87,41.5,10.65,Loamy,79.0,18.687265,28.43,8.19,0,1.200389,4.65,4.23,17.748991000000046
5.155405405,Bhola,Kharif 1,70.0,Amra,June,June To August,0.281108,0.541598,0.785079,0.0195114,26.66065,925.6032514459698,5.57,20.69,2.03,31.66,41.22,10.19,Loamy,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,59.17,23.50804100000005
1.504207036,Jamalpur,Kharif 2,80.0,Betelnut,July,Aug To Jan,0.434256,0.749866,1.570778,0.0328123,23.706842,914.129227,6.0,16.12,1.46,30.06,42.0,11.02,Loamy,1073.04,30.247195,35.52,18.07,0,1.995189,7.05,35.47,32.95737600000001
6.75,Thakurgaon,Kharif 1,70.0,Amra,June,June To August,0.376522,0.669194,1.115872,0.0282366,26.229472,882.8065724035296,5.47,17.8,1.44,36.8,30.17,12.35,Loamy,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,36.58,25.584900000000005
2.525543831,Satkhira,Rabi,62.5,Cheena,November,Dec To Feb,0.432014,0.720508,1.427777,0.0314213,8.875754,764.532054,5.81,36.8,4.58,34.67,49.88,8.03,Loamy,153.56,19.996091,32.09,8.17,0,1.231563,4.0,7.68,18.12624500000004
1.032258065,Bhola,Kharif 1,70.0,Wood Apple,May,June To August,0.247077,0.460909,0.468832,0.016517,26.691595,925.6032514459698,5.57,20.69,2.03,31.66,41.22,10.19,Loamy,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,59.17,26.71560500000004
2.525543831,Shariatpur,Kharif 2,60.0,Oal Kachu,September,Oct To Dec,0.400501,0.673618,1.18358,0.0311433,26.135017,912.967474,5.33,21.72,2.34,30.27,43.84,9.27,Loamy,1269.75,29.685337,32.18,19.59,0,2.481599,8.35,42.77,29.48915400000004
2.525543831,Brahmanbaria,Kharif 2,35.0,Arhar,August,Sep To Oct,0.312866,0.563197,0.832157,0.0232676,27.05181,815.502537,5.53,24.7,2.82,34.25,39.49,8.74,Loamy,1109.73,25.469123,35.5,18.34,1,1.568478,5.79,43.57,26.29065300000002
12.53,Bandarban,Kharif 1,82.5,Jack Fruit,April,No Need To Do,0.488815,0.786018,1.817208,0.0468205,28.776702,871.7745668248141,5.45,18.91,1.99,29.82,31.59,9.5,Loamy,1122.24,26.3438524590164,37.14,12.88,24,0.1083606557377049,0.93,42.6,24.76887800000003
2.176932114,Khulna,Kharif 2,70.0,Palong Shak,August,Sep To Jan,0.425454,0.718842,1.357369,0.0323621,23.360322,773.407854,5.93,40.03,3.69,32.1,51.42,10.85,Loamy,1092.0,27.732741,33.46,18.67,1,2.057828,7.37,39.37,27.267492000000004
3.801121948,Lakshmipur,Kharif 2,72.5,Cabbage,September,Oct To Jan,0.339039,0.613542,1.137097,0.027498,27.363394,799.634131,5.57,34.14,4.04,34.07,34.97,8.45,Loamy,1346.16,26.311486,32.51,18.77,3,2.381128,7.61,51.16,25.381880000000024
29.04825247,Sunamganj,Kharif 1,80.0,Jambura,April,No Need To Do,0.042593,0.109869,0.426446,0.0,31.430135,859.804533,5.56,19.97,2.24,28.59,30.96,8.91,Loamy,3188.83,27.498949,36.37,15.01,5,1.653122,5.89,115.96,26.592783999999995
4.119997332,Natore,Kharif 1,75.0,Jute,March,April To Aug,0.376577,0.648765,1.466285,0.0297524,24.824898,960.0138522252588,6.41,16.25,1.26,44.98,34.37,12.89,Clayey,471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87,26.874911999999995
3.75,Satkhira,Kharif 1,75.0,Chalkumra,March,April To July,0.251477,0.467916,0.688906,0.014775,25.501999,1000.8284793588812,5.93,36.42,4.34,35.01,50.1,8.39,Loamy,441.07,29.42827868852459,42.85,15.91,64,2.1515573770491803,5.36,14.99,30.102092000000027
0.759801288,Bhola,Kharif 1,72.5,Aus,March,April To July,0.220727,0.432083,0.593913,0.0094117,29.514963,862.883757,5.62,20.62,2.11,31.51,42.01,9.79,Loamy,1768.56,26.970079,33.26,19.33,1,3.534781,7.34,65.57,27.13619
4.707838183,Narsingdi,Kharif 1,72.5,Mango,April,No Need To Do,0.337486,0.590608,1.231622,0.0214143,27.200497,751.249059,5.31,19.11,1.72,34.3,34.36,11.13,Loamy,1017.05,29.792362,42.58,15.69,42,2.638123,6.13,34.14,24.428629
4.260467173,Faridpur,Kharif 1,77.5,Mukhi Kachu,April,May To Sep,0.235739,0.45691,0.672398,0.0134121,23.633635,811.698599,5.82,23.89,1.94,30.09,47.47,12.33,Loamy,745.77,30.113518,41.06,15.67,50,2.570884,5.98,24.76,28.41039600000005
2.419405321,Jhenaidah,Rabi,87.5,Karala,February,March To July,0.468368,0.762332,1.737523,0.0374173,8.778791,689.0704221881782,6.2,20.05,1.55,31.91,51.4,12.93,Loamy,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26,16.79675100000003
2.525543831,Brahmanbaria,Kharif 2,65.0,Tobacco,October,Nov To Feb,0.35709,0.630816,1.039242,0.0284104,24.217647,762.896301,5.56,25.59,2.88,35.16,37.54,8.9,Loamy,1213.33,26.888802,36.83,19.52,2,1.681517,5.37,45.12,25.130585
1.941573529,Brahmanbaria,Kharif 1,67.5,Guava,April,No Need To Do,0.302521,0.539783,0.888238,0.0196488,26.048198,827.360437,5.45,26.0,2.79,34.19,38.54,9.3,Loamy,1157.57,26.878639,41.12,14.38,39,2.386088,6.43,43.06,27.25999300000001
2.995126806,Chandpur,Kharif 2,67.5,Carrot,October,Nov To Feb,0.342196,0.633034,1.5759,0.0265911,24.630677,800.745824,5.42,32.9,3.31,35.4,37.99,9.94,Loamy,1341.18,28.455444,30.52,18.31,1,2.450612,8.43,47.13,29.580547000000024
19.667487942,Barishal,Kharif 1,80.0,Jack Fruit,April,No Need To Do,0.390511,0.682801,1.214484,0.0281819,28.840786,812.583135,5.75,40.0,2.69,27.94,47.45,14.84,Loamy,991.88,27.092458,38.46,17.98,10,3.129786,6.37,36.61,24.036303000000032
5.916666667,Bandarban,Kharif 1,70.0,Green Papaya,June,June To August,0.448472,0.728388,1.33988,0.042855,27.339804,871.7745668248141,5.45,18.91,1.99,29.82,31.59,9.5,Loamy,1122.24,26.3438524590164,37.14,12.88,24,0.1083606557377049,0.93,42.6,27.35969700000004
2.317437455,Rangpur,Kharif 1,90.0,Kolmi Shak,March,April To Aug,0.174092,0.367024,0.519955,0.0061954,23.978907,833.028494,5.89,14.49,1.42,31.38,40.96,10.21,Loamy,1158.44,28.118906,37.99,13.74,34,2.15898,6.01,41.2,28.26686100000001
3.827586207,Rajbari,Rabi,80.0,Sweet Potato,November,Dec To March,0.381794,0.673332,1.3635,0.0319164,11.086989,810.0591390529381,5.91,20.73,1.69,32.21,49.63,12.26,Loamy,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26,17.223514000000023
2.525543831,Bandarban,Kharif 1,72.5,Date Palm,April,No Need To Do,0.421943,0.71424,1.648647,0.0352942,27.905175,871.7745668248141,5.45,18.91,1.99,29.82,31.59,9.5,Loamy,1122.24,26.3438524590164,37.14,12.88,24,0.1083606557377049,0.93,42.6,24.68909400000001
2.694006309,Narsingdi,Rabi,67.5,Onion,October,Nov To March,0.378573,0.64916,1.139227,0.0291625,14.943046,603.3877938214284,5.42,19.27,1.65,35.11,33.69,11.67,Loamy,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,4.19,20.09149400000001
0.465353833,Mymensingh,Kharif 2,90.0,Lentil,October,Nov To Feb,0.461653,0.771316,1.621659,0.0418065,24.813448,770.427508,6.01,16.65,1.68,29.24,39.56,9.89,Loamy,1384.01,30.629996,33.99,19.59,0,1.516648,5.72,45.18,29.243709000000024
4.457886677,Kushtia,Kharif 1,80.0,Lady’s Finger,April,May To June,0.368425,0.644537,1.279151,0.0263286,24.457558,930.2543662062328,6.22,17.82,1.47,39.7,44.47,12.11,Loamy,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,21.89,27.63914700000004
2.525543831,Gazipur,Kharif 2,67.5,Tobacco,October,Nov To Feb,0.360184,0.642829,1.148807,0.0273319,25.520397,785.7530389378867,5.52,17.0,1.32,34.17,33.55,12.87,Loamy,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,40.9,26.51563300000004
1.582417582,Bhola,Kharif 1,80.0,Jambura,April,No Need To Do,0.252914,0.471105,0.810299,0.0167127,29.302994,925.6032514459698,5.57,20.69,2.03,31.66,41.22,10.19,Loamy,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,59.17,24.979997000000026
2.525543831,Chattogram,Rabi,57.5,Palmyra Palm,September,Oct To Nov,0.580243,0.877624,2.702016,0.0530538,9.374381,741.340337,5.43,21.64,1.79,32.52,39.45,12.11,Loamy,94.69,22.049709,33.03,9.45,0,1.683102,4.62,4.29,21.085635000000025
1.141081508,Rangpur,Rabi,80.0,Danta,March,April To Aug,0.333225,0.607842,0.993117,0.0272114,10.394753,904.119829,6.16,14.42,1.38,34.5,40.61,10.46,Loamy,87.81,19.397894,26.88,8.18,0,1.333992,7.03,4.53,19.091453
5.609483729,Sherpur,Kharif 2,75.0,Pineapple,September,Sep To May,0.520298,0.82061,1.675789,0.0500204,25.557591,818.207425,5.97,16.96,1.36,31.45,40.04,12.47,Loamy,1191.59,28.944148,35.25,19.01,0,1.934851,7.43,41.17,27.07610500000004
0.5300674685,Jhenaidah,Kharif 2,75.0,Rape & Mustard,October,Nov To Feb,0.5034,0.799605,1.858593,0.0410983,25.8643,683.9099685457547,6.2,20.05,1.55,31.91,51.4,12.93,Loamy,996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83,22.69318100000004
9.607361963,Narail,Kharif 1,82.5,Jack Fruit,April,No Need To Do,0.379082,0.674611,1.152178,0.0256171,29.786056,953.5573172586392,5.82,14.55,1.37,29.34,37.04,10.61,Loamy,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,73.12,28.379717000000028
8.113431482,Kishoreganj,Rabi,77.5,Lemon,January,Jan To Jan,0.452605,0.740153,1.251037,0.0355482,11.112261,896.769216,5.53,18.12,1.51,29.62,33.74,11.96,Loamy,81.16,19.760953,30.59,8.65,0,1.095402,3.96,4.11,17.658218000000033
2.477292549,Chandpur,Kharif 2,72.5,Cucumber,September,Nov To March,0.382176,0.638709,1.083556,0.0317999,24.337511,787.84622,5.43,35.09,3.42,34.37,39.1,10.27,Loamy,1289.25,28.066379,32.24,17.94,1,2.46445,7.29,45.93,25.30620200000004
7.460111893,Khulna,Kharif 2,75.0,Cabbage,September,Oct To Jan,0.415501,0.699735,1.433633,0.0348712,25.253771,783.29902,5.96,42.15,3.69,32.14,51.29,11.43,Loamy,1191.26,29.322612,31.51,17.33,1,2.161119,7.04,40.62,27.853016000000025
1.350730689,Faridpur,Kharif 1,70.0,Amra,June,June To August,0.334471,0.590208,1.221383,0.0265327,27.753454,1023.3760261528226,5.74,23.42,1.95,30.59,47.98,12.0,Loamy,736.76,28.934262295081968,41.82,16.16,51,2.5120491803278693,6.07,25.46,28.67110200000002
2.525543831,Cumilla,Kharif 1,72.5,Maize 1,March,April To May,0.278806,0.531335,0.943716,0.0228295,26.13529,913.0022692592432,5.4,17.5,1.5,36.98,37.43,11.66,Loamy,1026.98,27.60254098360656,38.63,14.34,31,2.4385245901639343,6.32,37.2,25.312554000000038
0.5,Munshiganj,Kharif 2,67.5,Tobacco,October,Nov To Feb,0.409521,0.706248,1.217206,0.0335771,25.115041,780.7977452526176,5.47,18.9,1.79,36.47,36.99,10.55,Loamy,1147.69,27.867154471544715,33.03,18.76,0,2.1950406504065043,7.91,41.18,26.20507600000002
0.9753105,Madaripur,Rabi,80.0,Danta Shak,March,April To Aug,0.41227,0.689908,1.264212,0.0347501,8.793883,836.636699,5.94,28.5,3.45,31.0,43.52,8.25,Loamy,151.4,19.75609,28.96,8.07,0,1.35426,4.47,7.66,20.36919700000004
5.355172414,Sirajganj,Rabi,80.0,Danta,March,April To Aug,0.305324,0.562873,0.961527,0.0216638,7.537753,939.45322666773,6.17,22.38,1.33,41.34,37.28,16.81,Clayey,85.72,19.21658333333333,30.4,8.23,0,1.3789166666666666,4.37,4.46,19.915832000000023
13.998304372,Shariatpur,Kharif 1,87.5,Malta,June,June To August,0.303443,0.555676,0.971514,0.0159902,28.04643,851.377045,5.52,21.56,2.25,30.36,46.61,9.57,Loamy,929.99,27.879497,37.59,16.0,35,2.946039,6.6,33.36,26.854761
1.498924398,Narsingdi,Kharif 2,85.0,Shalgom,September,Oct To Nov,0.386119,0.664197,1.241495,0.0323197,24.571378,752.886663,5.52,19.01,1.66,35.42,33.42,11.44,Loamy,1138.33,28.056041,32.51,18.99,0,2.015135,7.41,40.57,25.745851000000016
0.4755228683,Rangpur,Kharif 2,75.0,Rape & Mustard,October,Nov To Feb,0.519461,0.834446,1.954851,0.0483487,25.552248,655.8709520112069,6.09,14.0,1.42,33.35,40.81,9.85,Loamy,910.51,27.91861788617886,34.91,18.29,0,2.0784552845528457,6.67,32.61,27.218586000000016
2.525543831,Jashore,Kharif 1,87.5,Kolmi Shak,March,April To Aug,0.308344,0.549033,0.684854,0.0199602,26.972795,788.636918,6.19,21.29,2.02,31.4,52.94,10.55,Loamy,487.47,30.075646,42.51,14.86,76,2.673535,6.32,16.21,26.217679000000032
1.690410959,Kishoreganj,Rabi,75.0,Lal Shak,September,Oct To Nov,0.397529,0.684848,1.484135,0.0304057,10.58655,933.054522127512,5.45,18.19,1.5,31.26,34.14,12.12,Loamy,79.21,19.376166666666663,30.48,8.63,0,1.1385833333333333,4.29,4.09,21.71363700000001
1.914940687,Kurigram,Kharif 1,80.0,Jhinga,April,May To June,0.13398,0.288016,0.351034,0.0,26.248154,872.308981,5.5,18.11,2.24,32.23,30.66,8.08,Loamy,1453.74,27.404138,37.5,12.89,16,2.068157,6.73,53.05,28.41349500000001
5.324145106,Rajbari,Kharif 2,72.5,Patal,August,Sep To Jan,0.395074,0.655984,1.189234,0.0351286,25.979329,884.612955,5.89,19.86,1.72,31.98,49.24,11.53,Loamy,1000.04,27.03495,32.72,17.8,1,2.108948,7.96,36.99,26.95274800000004
2.525543831,Joypurhat,Kharif 1,70.0,Safeda,April,No Need To Do,0.409686,0.705081,1.395376,0.0341283999999999,26.890525,982.3190881122628,6.43,14.77,1.39,37.87,40.91,10.62,Loamy,596.69,29.1905737704918,42.27,13.63,68,2.2068032786885245,6.02,20.44,26.653046000000018
0.585389153,Gazipur,Kharif 2,37.5,Gram,August,Sep To Oct,0.390487,0.708338,1.14949,0.0324263,24.577946,791.778006,5.61,17.08,1.33,33.47,33.55,12.87,Loamy,1190.33,28.611637,31.97,17.71,2,1.915532,7.85,41.6,28.66051600000003
